date	5.5	5.6	7.0	7.1	7.2	7.3	7.4	8.0	8.1	8.2	other
2018-06-24	NULL	NULL	NULL	NULL	NULL	NULL	NULL				NULL
2018-07-01	NULL	NULL	NULL	NULL	NULL	NULL	NULL				NULL
2018-07-08	NULL	NULL	NULL	NULL	NULL	NULL	NULL				NULL
2018-07-15	NULL	NULL	NULL	NULL	NULL	NULL	NULL				NULL
2018-07-22	NULL	NULL	NULL	NULL	NULL	NULL	NULL				NULL
2018-07-29	NULL	NULL	NULL	NULL	NULL	NULL	NULL				NULL
2018-08-05	NULL	NULL	NULL	NULL	NULL	NULL	NULL				NULL
2018-08-12	NULL	NULL	NULL	NULL	NULL	NULL	NULL				NULL
2018-08-19	NULL	NULL	NULL	NULL	NULL	NULL	NULL				NULL
2018-08-26	NULL	NULL	NULL	NULL	NULL	NULL	NULL				NULL
2018-09-02	NULL	NULL	NULL	NULL	NULL	NULL	NULL				NULL
2018-09-09	NULL	NULL	NULL	NULL	NULL	NULL	NULL				NULL
2018-09-16	NULL	NULL	NULL	NULL	NULL	NULL	NULL				NULL
2018-09-23	NULL	NULL	NULL	NULL	NULL	NULL	NULL				NULL
2018-09-30	NULL	NULL	NULL	NULL	NULL	NULL	NULL				NULL
2018-10-07	NULL	NULL	NULL	NULL	NULL	NULL	NULL				NULL
2018-10-14	NULL	NULL	NULL	NULL	NULL	NULL	NULL				NULL
2018-10-21	NULL	NULL	NULL	NULL	NULL	NULL	NULL				NULL
2018-10-28	NULL	NULL	NULL	NULL	NULL	NULL	NULL				NULL
2018-11-04	NULL	NULL	NULL	NULL	NULL	NULL	NULL				NULL
2018-11-11	NULL	NULL	NULL	NULL	NULL	NULL	NULL				NULL
2018-11-18	NULL	NULL	NULL	NULL	NULL	NULL	NULL				NULL
2018-11-25	NULL	NULL	NULL	NULL	NULL	NULL	NULL				NULL
2018-12-02	NULL	NULL	NULL	NULL	NULL	NULL	NULL				NULL
2018-12-09	NULL	NULL	NULL	NULL	NULL	NULL	NULL				NULL
2018-12-16	NULL	NULL	NULL	NULL	NULL	NULL	NULL				NULL
